Sequencing Run	Viral genome	Viral name	Virus genome length	Paired read count	Covered bases
SRR23971541	NC_001539.1	Canine_parvovirus,_complete_genome	5323	1493	4304
SRR23971541	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	19	377
SRR23971541	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	14	521
SRR23971541	OQ297694.1	MAG:_Bamboo_rat_coronavirus_isolate_GX/GX19-89/2019,_complete_genome	31168	1	43
SRR23971541	NC_017083.1	Rabbit_coronavirus_HKU14,_complete_genome	31100	1	43
SRR23971541	NC_039194.1	Avian_paramyxovirus_6_strain_APMV-6/Goose/FarEast/4440/2003,_complete_genome	16236	1	43
SRR23971541	NC_032129.1	Beihai_mollusks_virus_1_strain_WZSLuoI86140_hypothetical_protein_1_and_hypothetical_protein_2_genes,_complete_cds	8805	1	43
SRR23971541	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	4	172
SRR23971541	OM451116.1	MAG:_Civet_astrovirus_isolate_SC-F1_nonstructural_protein_gene,_partial_cds;_and_capsid_protein_precursor,_gene,_complete_cds	6845	12	360
SRR23971541	NC_022373.1	Felis_catus_papillomavirus_4_isolate_MY-3,_complete_genome	7616	1	43
SRR23971504	NC_006383.2	Peste_des_petits_ruminants_virus_complete_genome	15948	140	3281
SRR23971504	NC_045512.2	Severe_acute_respiratory_syndrome_coronavirus_2_isolate_Wuhan-Hu-1,_complete_genome	29903	73	3571
SRR23971504	NC_055165.1	Shrimp_hemocyte_iridescent_virus_isolate_20141215,_complete_genome	165809	1	186
SRR23971504	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	361	5397
SRR23971504	NC_008514.1	Siniperca_chuatsi_rhabdovirus,_complete_genome	11545	13	298
SRR23971504	NC_026812.1	Chinook_salmon_bafinivirus_isolate_NIDO,_complete_genome	27004	9	675
SRR23971504	NC_032811.1	Hubei_unio_douglasiae_virus_2_strain_WHBL72658_hypothetical_protein_1,_hypothetical_protein_2,_and_hypothetical_protein_3_genes,_complete_cds	4431	10	186
SRR23971418	NC_034971.1	Canine_kobuvirus_isolate_SMCD-59,_complete_genome	8216	1	43
SRR23971418	NC_040533.1	Lupine_bocavirus_isolate_South_Douro,_complete_genome	5228	1	43
SRR23971418	NC_025825.1	Raccoon_dog_amdovirus_isolate_HS-R_NS1,_NS2,_NS3,_VP1,_and_VP2_genes,_complete_cds	4928	2	86
SRR23971418	NC_002229.3	Gallid_herpesvirus_2,_complete_genome	177874	22	903
SRR23971418	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	4	172
SRR23971418	OM451182.1	MAG:_Canine_kobuvirus_isolate_JX-MO1_polyprotein_gene,_complete_cds	8315	1	43
SRR23971418	NC_014969.1	Fowl_adenovirus_E,_complete_genome	44055	2	86
SRR23971418	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	2	86
SRR23971418	NC_001618.1	UR2_sarcoma_virus,_complete_genome	3166	37	776
SRR23971418	NC_043404.1	Avian_myeloblastosis_virus_RNA-dependent_DNA_polymerase_gene,_partial_cds;_transforming_protein_gene,_complete_cds;_and_long_terminal_repeat,_complete_sequence	1928	19	585
SRR23971418	NC_001539.1	Canine_parvovirus,_complete_genome	5323	633	4215
SRR23971418	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	4	172
SRR23971418	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	1	42
SRR23971418	NC_038922.1	Avian_sarcoma_virus_CT10_genomic_sequence	2428	19	314
SRR23971418	NC_015396.1	Avian_gyrovirus_2,_complete_genome	2383	3	129
SRR23971418	NC_002577.1	Gallid_herpesvirus_3,_complete_genome	164270	19	645
SRR23971418	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	2	43
SRR23971418	NC_027708.1	Skunk_adenovirus_PB1,_complete_genome	31848	5	172
SRR23971418	NC_001866.1	Avian_myelocytomatosis_virus,_complete_genome	3392	36	803
SRR23971566	NC_040594.1	Picalivirus_A_isolate_PicaV-A,_complete_genome	8966	37	2001
SRR23971566	NC_001943.1	Human_astrovirus,_complete_genome	6813	2	93
SRR23971566	NC_032927.1	Hubei_tombus-like_virus_19_strain_WHCCII13323_hypothetical_protein_1,_hypothetical_protein_2,_hypothetical_protein_3,_and_hypothetical_protein_4_genes,_complete_cds	4917	7	186
SRR23971566	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	122	4255
SRR23971566	NC_032730.1	Lucheng_Rn_rat_coronavirus_isolate_Lucheng-19,_complete_genome	28763	6	186
SRR23971566	NC_032965.1	Hubei_tombus-like_virus_2_strain_WHSFII19265_hypothetical_protein_1,_hypothetical_protein_2,_hypothetical_protein_3,_and_hypothetical_protein_4_genes,_complete_cds	5510	3	133
SRR23971559	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	11	296
SRR23971559	NC_038305.1	Boone_cardiovirus_1_isolate_BCV-1_polyprotein_gene,_complete_cds	8530	6	293
SRR23971559	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	36	1918
SRR23971559	NC_032129.1	Beihai_mollusks_virus_1_strain_WZSLuoI86140_hypothetical_protein_1_and_hypothetical_protein_2_genes,_complete_cds	8805	5	537
SRR23971559	NC_015396.1	Avian_gyrovirus_2,_complete_genome	2383	1	186
SRR23971559	NC_032730.1	Lucheng_Rn_rat_coronavirus_isolate_Lucheng-19,_complete_genome	28763	141	4880
SRR23971559	NC_022089.1	Parvovirus_NIH-CQV_putative_15-kDa_protein,_putative_replication_associated_protein_(rep),_and_putative_capsid_protein_(cap)_genes,_complete_cds	3780	6	284
SRR23971479	NC_004800.1	Goose_hemorrhagic_polyomavirus,_complete_genome	5256	1	43
SRR23971479	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	106	3359
SRR23971479	NC_001618.1	UR2_sarcoma_virus,_complete_genome	3166	2	43
SRR23971479	NC_043404.1	Avian_myeloblastosis_virus_RNA-dependent_DNA_polymerase_gene,_partial_cds;_transforming_protein_gene,_complete_cds;_and_long_terminal_repeat,_complete_sequence	1928	1	43
SRR23971479	NC_001539.1	Canine_parvovirus,_complete_genome	5323	210	3372
SRR23971479	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	39	659
SRR23971479	NC_034266.1	Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome	204237	493	14370
SRR23971479	NC_046963.1	Guangdong_red-banded_snake_torovirus_strain_LPSF30546_1ab_protein,_spike_protein,_hypothetical_protein,_and_putative_glycoprotein_genes,_complete_cds	30859	5	172
SRR23971479	NC_001344.1	Duck_hepatitis_B_virus,_complete_genome	3027	2	45
SRR23971479	NC_038922.1	Avian_sarcoma_virus_CT10_genomic_sequence	2428	1	43
SRR23971479	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	14	511
SRR23971479	NC_002188.1	Fowlpox_virus,_complete_genome	288539	1	43
SRR23971479	NC_004442.1	Canine_minute_virus,_complete_genome	5097	5	175
SRR23971479	NC_001866.1	Avian_myelocytomatosis_virus,_complete_genome	3392	3	43
SRR23971479	NC_006148.1	Snake_parvovirus_1,_complete_genome	4432	3	129
SRR23971452	NC_006383.2	Peste_des_petits_ruminants_virus_complete_genome	15948	1	93
SRR23971452	NC_001543.1	Rabbit_hemorrhagic_disease_virus-FRG,_complete_genome	7437	1	93
SRR23971452	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	109	2923
SRR23971452	OQ297694.1	MAG:_Bamboo_rat_coronavirus_isolate_GX/GX19-89/2019,_complete_genome	31168	9	549
SRR23971452	OM451195.1	MAG:_Hedgehog_dicipivirus_2_isolate_HeN-F3_polyprotein_P2/P3_gene,_complete_cds	8598	18	707
SRR23971430	OM451123.1	MAG:_Canine_coronavirus_isolate_HeB-G1,_complete_genome	29340	20	93
SRR23971430	NC_006383.2	Peste_des_petits_ruminants_virus_complete_genome	15948	2	91
SRR23971430	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	24	186
SRR23971430	OM451182.1	MAG:_Canine_kobuvirus_isolate_JX-MO1_polyprotein_gene,_complete_cds	8315	1	186
SRR23971430	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	2191	5158
SRR23971430	OQ297694.1	MAG:_Bamboo_rat_coronavirus_isolate_GX/GX19-89/2019,_complete_genome	31168	711	4029
SRR23971430	NC_017083.1	Rabbit_coronavirus_HKU14,_complete_genome	31100	221	1465
SRR23971430	NC_001806.2	Human_herpesvirus_1_strain_17,_complete_genome	152222	1031	6917
SRR23971430	NC_046963.1	Guangdong_red-banded_snake_torovirus_strain_LPSF30546_1ab_protein,_spike_protein,_hypothetical_protein,_and_putative_glycoprotein_genes,_complete_cds	30859	77	610
SRR23971430	NC_001344.1	Duck_hepatitis_B_virus,_complete_genome	3027	13	93
SRR23971430	OM451039.1	MAG:_Rotavirus_C_isolate_SD-MO3_VP2_gene,_partial_cds	2592	58	186
SRR23971430	NC_001623.1	Autographa_californica_nucleopolyhedrovirus,_complete_genome	133894	47	558
SRR23971430	AC_000017.1	Human_adenovirus_type_1,_complete_genome	36001	63	630
SRR23971430	OM451208.1	MAG:_Murine_orthopneumovirus_isolate_ZJ-MO3_non-structural_protein_1,_non-structural_protein_2,_nucleocapsid_protein,_phosphoprotein,_matrix_protein,_attachment_glycoprotein,_fusion_protein,_M2-1,_M2-2,_and_polymerase_subunit_genes,_complete_cds	14948	169	1046
SRR23971410	NC_025825.1	Raccoon_dog_amdovirus_isolate_HS-R_NS1,_NS2,_NS3,_VP1,_and_VP2_genes,_complete_cds	4928	2	86
SRR23971410	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	6	215
SRR23971410	OM451182.1	MAG:_Canine_kobuvirus_isolate_JX-MO1_polyprotein_gene,_complete_cds	8315	1	43
SRR23971410	NC_043404.1	Avian_myeloblastosis_virus_RNA-dependent_DNA_polymerase_gene,_partial_cds;_transforming_protein_gene,_complete_cds;_and_long_terminal_repeat,_complete_sequence	1928	1	43
SRR23971410	NC_001539.1	Canine_parvovirus,_complete_genome	5323	325	3867
SRR23971410	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	15	443
SRR23971410	NC_034266.1	Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome	204237	4	129
SRR23971410	OQ297694.1	MAG:_Bamboo_rat_coronavirus_isolate_GX/GX19-89/2019,_complete_genome	31168	2	86
SRR23971410	NC_038922.1	Avian_sarcoma_virus_CT10_genomic_sequence	2428	2	44
SRR23971410	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	4	129
SRR23971410	NC_004442.1	Canine_minute_virus,_complete_genome	5097	5	198
SRR23971516	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	89	3239
SRR23971516	NC_046963.1	Guangdong_red-banded_snake_torovirus_strain_LPSF30546_1ab_protein,_spike_protein,_hypothetical_protein,_and_putative_glycoprotein_genes,_complete_cds	30859	62	4312
SRR23971427	NC_011765.1	European_hedgehog_papillomavirus,_complete_genome	8256	37	1021
SRR23971427	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	1	43
SRR23971427	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	3	129
SRR23971427	OM451141.1	MAG:_Hedgehog_bocavirus_isolate_HeN-F1_nonstructural_protein_1,_NP1,_and_structural_protein_3_genes,_complete_cds	5373	7	226
SRR23971427	NC_005889.1	Bovine_adeno-associated_virus,_complete_genome	4693	27	178
SRR23971427	NC_020499.1	Canine_bocavirus_1_isolate_Con-161,_complete_genome	5413	1	43
SRR23971427	NC_043404.1	Avian_myeloblastosis_virus_RNA-dependent_DNA_polymerase_gene,_partial_cds;_transforming_protein_gene,_complete_cds;_and_long_terminal_repeat,_complete_sequence	1928	2	86
SRR23971427	NC_001539.1	Canine_parvovirus,_complete_genome	5323	92	1166
SRR23971427	NC_002654.2	Helicoverpa_armigera_nucleopolyhedrovirus_G4,_complete_genome	131405	6	215
SRR23971427	NC_038538.1	Porcine_bocavirus_H18,_partial_genome	5267	2	86
SRR23971427	OM451162.1	MAG:_Hedgehog_chapparvovirus_6_isolate_HeN-F2_genomic_sequence	4461	8	302
SRR23971427	NC_002188.1	Fowlpox_virus,_complete_genome	288539	1	43
SRR23971427	NC_027708.1	Skunk_adenovirus_PB1,_complete_genome	31848	32	1289
SRR23971427	NC_006148.1	Snake_parvovirus_1,_complete_genome	4432	489	240
SRR23971544	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	6	553
SRR23971544	NC_001539.1	Canine_parvovirus,_complete_genome	5323	1	93
SRR23971544	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	2	186
SRR23971544	NC_028238.1	Turkeypox_virus_strain_TKPV-HU1124/2011,_complete_genome	188534	2	301
SRR23971544	NC_002188.1	Fowlpox_virus,_complete_genome	288539	2	312
SRR23971531	NC_034971.1	Canine_kobuvirus_isolate_SMCD-59,_complete_genome	8216	3	129
SRR23971531	NC_025825.1	Raccoon_dog_amdovirus_isolate_HS-R_NS1,_NS2,_NS3,_VP1,_and_VP2_genes,_complete_cds	4928	1	43
SRR23971531	OM451182.1	MAG:_Canine_kobuvirus_isolate_JX-MO1_polyprotein_gene,_complete_cds	8315	3	124
SRR23971531	NC_001539.1	Canine_parvovirus,_complete_genome	5323	375	4080
SRR23971531	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	1	43
SRR23971531	NC_017083.1	Rabbit_coronavirus_HKU14,_complete_genome	31100	1	43
SRR23971531	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	1	43
SRR23971531	NC_004442.1	Canine_minute_virus,_complete_genome	5097	1	43
SRR23971531	OM451208.1	MAG:_Murine_orthopneumovirus_isolate_ZJ-MO3_non-structural_protein_1,_non-structural_protein_2,_nucleocapsid_protein,_phosphoprotein,_matrix_protein,_attachment_glycoprotein,_fusion_protein,_M2-1,_M2-2,_and_polymerase_subunit_genes,_complete_cds	14948	1	41
SRR23971555	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	17	732
SRR23971530	NC_034971.1	Canine_kobuvirus_isolate_SMCD-59,_complete_genome	8216	19	733
SRR23971530	OM451123.1	MAG:_Canine_coronavirus_isolate_HeB-G1,_complete_genome	29340	16	538
SRR23971530	NC_004800.1	Goose_hemorrhagic_polyomavirus,_complete_genome	5256	1	43
SRR23971530	NC_040533.1	Lupine_bocavirus_isolate_South_Douro,_complete_genome	5228	5	213
SRR23971530	NC_025825.1	Raccoon_dog_amdovirus_isolate_HS-R_NS1,_NS2,_NS3,_VP1,_and_VP2_genes,_complete_cds	4928	152	2740
SRR23971530	NC_002229.3	Gallid_herpesvirus_2,_complete_genome	177874	1	43
SRR23971530	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	29	1046
SRR23971530	OM451182.1	MAG:_Canine_kobuvirus_isolate_JX-MO1_polyprotein_gene,_complete_cds	8315	23	617
SRR23971530	NC_005889.1	Bovine_adeno-associated_virus,_complete_genome	4693	5	215
SRR23971530	NC_014969.1	Fowl_adenovirus_E,_complete_genome	44055	4	86
SRR23971530	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	18	550
SRR23971530	NC_020499.1	Canine_bocavirus_1_isolate_Con-161,_complete_genome	5413	6	175
SRR23971530	NC_026422.1	Influenza_A_virus_(A/Shanghai/02/2013(H7N9))_segment_1_polymerase_PB2_(PB2)_gene,_complete_cds	2280	1	43
SRR23971530	NC_043404.1	Avian_myeloblastosis_virus_RNA-dependent_DNA_polymerase_gene,_partial_cds;_transforming_protein_gene,_complete_cds;_and_long_terminal_repeat,_complete_sequence	1928	1	43
SRR23971530	NC_001539.1	Canine_parvovirus,_complete_genome	5323	74832	4446
SRR23971530	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	34	457
SRR23971530	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	17	497
SRR23971530	OQ297694.1	MAG:_Bamboo_rat_coronavirus_isolate_GX/GX19-89/2019,_complete_genome	31168	12	465
SRR23971530	NC_001344.1	Duck_hepatitis_B_virus,_complete_genome	3027	2	86
SRR23971530	NC_015396.1	Avian_gyrovirus_2,_complete_genome	2383	2	86
SRR23971530	OM451122.1	MAG:_Canine_coronavirus_isolate_SD-F3,_complete_genome	29309	4	129
SRR23971530	NC_018401.1	Gyrovirus_4,_complete_genome	2034	1	43
SRR23971530	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	6	215
SRR23971530	NC_002188.1	Fowlpox_virus,_complete_genome	288539	12	473
SRR23971530	NC_004442.1	Canine_minute_virus,_complete_genome	5097	3	129
SRR23971530	NC_002306.3	Feline_infectious_peritonitis_virus,_complete_genome	29355	1	43
SRR23971530	OM451208.1	MAG:_Murine_orthopneumovirus_isolate_ZJ-MO3_non-structural_protein_1,_non-structural_protein_2,_nucleocapsid_protein,_phosphoprotein,_matrix_protein,_attachment_glycoprotein,_fusion_protein,_M2-1,_M2-2,_and_polymerase_subunit_genes,_complete_cds	14948	9	246
SRR23971530	NC_001866.1	Avian_myelocytomatosis_virus,_complete_genome	3392	2	43
SRR23971530	NC_038861.1	Transmissible_gastroenteritis_virus_complete_genome,_genomic_RNA	28586	1	43
SRR23971530	NC_006148.1	Snake_parvovirus_1,_complete_genome	4432	26	729
SRR23971542	NC_034971.1	Canine_kobuvirus_isolate_SMCD-59,_complete_genome	8216	19	691
SRR23971542	NC_004800.1	Goose_hemorrhagic_polyomavirus,_complete_genome	5256	16	515
SRR23971542	NC_040533.1	Lupine_bocavirus_isolate_South_Douro,_complete_genome	5228	1	43
SRR23971542	NC_011765.1	European_hedgehog_papillomavirus,_complete_genome	8256	1	43
SRR23971542	NC_025825.1	Raccoon_dog_amdovirus_isolate_HS-R_NS1,_NS2,_NS3,_VP1,_and_VP2_genes,_complete_cds	4928	101	2291
SRR23971542	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	7	260
SRR23971542	OM451182.1	MAG:_Canine_kobuvirus_isolate_JX-MO1_polyprotein_gene,_complete_cds	8315	14	511
SRR23971542	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	1	43
SRR23971542	OM451141.1	MAG:_Hedgehog_bocavirus_isolate_HeN-F1_nonstructural_protein_1,_NP1,_and_structural_protein_3_genes,_complete_cds	5373	1	43
SRR23971542	NC_005889.1	Bovine_adeno-associated_virus,_complete_genome	4693	1	43
SRR23971542	NC_014969.1	Fowl_adenovirus_E,_complete_genome	44055	5	215
SRR23971542	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	33	894
SRR23971542	OM451183.1	MAG:_Civet_kobuvirus_isolate_SC-F3_polyprotein_gene,_complete_cds	8146	1	43
SRR23971542	AC_000013.1	Fowl_adenovirus_D,_complete_genome	45063	1	43
SRR23971542	NC_043404.1	Avian_myeloblastosis_virus_RNA-dependent_DNA_polymerase_gene,_partial_cds;_transforming_protein_gene,_complete_cds;_and_long_terminal_repeat,_complete_sequence	1928	3	129
SRR23971542	NC_001539.1	Canine_parvovirus,_complete_genome	5323	2306	4405
SRR23971542	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	22	381
SRR23971542	NC_039194.1	Avian_paramyxovirus_6_strain_APMV-6/Goose/FarEast/4440/2003,_complete_genome	16236	7	258
SRR23971542	NC_001344.1	Duck_hepatitis_B_virus,_complete_genome	3027	8	255
SRR23971542	NC_038922.1	Avian_sarcoma_virus_CT10_genomic_sequence	2428	1	43
SRR23971542	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	10	387
SRR23971542	OM451208.1	MAG:_Murine_orthopneumovirus_isolate_ZJ-MO3_non-structural_protein_1,_non-structural_protein_2,_nucleocapsid_protein,_phosphoprotein,_matrix_protein,_attachment_glycoprotein,_fusion_protein,_M2-1,_M2-2,_and_polymerase_subunit_genes,_complete_cds	14948	65	2054
SRR23971542	NC_027708.1	Skunk_adenovirus_PB1,_complete_genome	31848	14	516
SRR23971471	NC_011765.1	European_hedgehog_papillomavirus,_complete_genome	8256	3	129
SRR23971471	OM451141.1	MAG:_Hedgehog_bocavirus_isolate_HeN-F1_nonstructural_protein_1,_NP1,_and_structural_protein_3_genes,_complete_cds	5373	3	129
SRR23971471	OM451194.1	MAG:_Cadicivirus_B_isolate_HeN-F3_polyprotein_P1_and_polyprotein_P2/P3_genes,_complete_cds	8836	2	86
SRR23971471	OM451212.1	MAG:_Erinaceus_hedgehog_coronavirus_HKU31_isolate_HeN-F3_ORF1ab,_spike_protein,_and_hypothetical_protein_genes,_complete_cds;_envelop_protein_and_membrane_protein_genes,_partial_cds;_and_nucleocapsid_protein_gene,_complete_cds	29858	1	43
SRR23971471	NC_001539.1	Canine_parvovirus,_complete_genome	5323	80	2064
SRR23971471	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	9	387
SRR23971471	NC_046963.1	Guangdong_red-banded_snake_torovirus_strain_LPSF30546_1ab_protein,_spike_protein,_hypothetical_protein,_and_putative_glycoprotein_genes,_complete_cds	30859	2	86
SRR23971471	OM451195.1	MAG:_Hedgehog_dicipivirus_2_isolate_HeN-F3_polyprotein_P2/P3_gene,_complete_cds	8598	14	559
SRR23971471	NC_038538.1	Porcine_bocavirus_H18,_partial_genome	5267	1	43
SRR23971471	OM451162.1	MAG:_Hedgehog_chapparvovirus_6_isolate_HeN-F2_genomic_sequence	4461	3	86
SRR23971471	NC_006148.1	Snake_parvovirus_1,_complete_genome	4432	13	209
SRR23971546	NC_002229.3	Gallid_herpesvirus_2,_complete_genome	177874	1	108
SRR23971546	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	1	186
SRR23971546	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	1	93
SRR23971546	AC_000013.1	Fowl_adenovirus_D,_complete_genome	45063	2	300
SRR23971546	NC_001539.1	Canine_parvovirus,_complete_genome	5323	14	1248
SRR23971546	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	12	524
SRR23971546	NC_028238.1	Turkeypox_virus_strain_TKPV-HU1124/2011,_complete_genome	188534	1	93
SRR23971546	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	9	1038
SRR23971546	NC_002188.1	Fowlpox_virus,_complete_genome	288539	5	630
SRR23971585	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	3	279
SRR23971585	NC_032129.1	Beihai_mollusks_virus_1_strain_WZSLuoI86140_hypothetical_protein_1_and_hypothetical_protein_2_genes,_complete_cds	8805	1	93
SRR23971592	NC_002229.3	Gallid_herpesvirus_2,_complete_genome	177874	1	43
SRR23971592	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	18	774
SRR23971592	NC_014969.1	Fowl_adenovirus_E,_complete_genome	44055	2	86
SRR23971592	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	2	86
SRR23971592	AC_000013.1	Fowl_adenovirus_D,_complete_genome	45063	1	43
SRR23971592	NC_015396.1	Avian_gyrovirus_2,_complete_genome	2383	1	43
SRR23971592	NC_028238.1	Turkeypox_virus_strain_TKPV-HU1124/2011,_complete_genome	188534	1	43
SRR23971592	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	16	688
SRR23971552	OM451141.1	MAG:_Hedgehog_bocavirus_isolate_HeN-F1_nonstructural_protein_1,_NP1,_and_structural_protein_3_genes,_complete_cds	5373	1	117
SRR23971552	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	9	735
SRR23971552	OM451162.1	MAG:_Hedgehog_chapparvovirus_6_isolate_HeN-F2_genomic_sequence	4461	1	186
SRR23971429	NC_001457.1	Human_papillomavirus_type_4,_complete_genome	7353	1	108
SRR23971429	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	14656	6123
